Study,S2-Drydown,S2-Drydown,S2-Drydown after treatment,S2-Drydown after treatment,S3-Girdled before treatment,S3-Girdled before treatment,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Girdled,S3-Logged before treatment,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S3-Logged,S21-Partially logged,S21-Partially logged,S19-Warming before treatment,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S19-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Warming,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S20-Disturbance control,S15-Warming,S15-Warming,S15-Warming,S15-Warming,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Warming+fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S15-Fertilized,S16-Hardwood-high fert.,S16-Hardwood low fert.,S16-Pine high fert.,S16-Pine low fert.,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-Double litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-No litter,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-Trenching+no litter,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons,S22-No O/A horizons
NaN,0.793088712,0.677523179,1.048228603,1.037155732,1.094897872,1.029960047,0.821471752,0.984474592,0.834924979,0.720799301,0.7467862,0.87682333,1.092645753,0.901695429,0.821056106,1.059911145,1.07598005,0.810396117,0.870760099,0.936195527,1.231436052,0.978173339,1.011280376,0.926708127,0.97612347,0.934663553,0.927232065,1.208808062,1.254483571,1.075132465,1.095577901,1.01313714,1.014372976,0.963468109,0.878569629,0.937962301,0.917405236,0.773934764,1.025122104,1.039902418,0.960535539,0.901193615,0.96886737,0.951572863,0.959466054,0.996631853,0.964739093,1.046621876,0.926230334,1.397518139,1.32463823,1.519911463,1.301776542,1.41536489,1.427409683,1.467947553,1.286907267,1.346910862,1.210943979,1.328247056,1.281953616,0.827883611,0.969917225,0.882015374,0.903825323,1.365399549,1.10348895,1.325433718,1.255307196,0.920895461,0.986270848,0.87534497,0.812350922,0.858983318,0.683572064,0.705326982,0.715360343,0.608301923,0.65515139,0.478593121,0.447745456,0.345837334,0.270458976,0.648109224,0.654843446,0.607996845,0.607878508,0.409616592,0.274744717,0.469425013,0.520059742,0.321592421,0.295027745,0.363100664,0.452523663
NaN,0.794291183,0.655107565,1.060185154,1.040877,1.054641194,1.003304069,0.793223265,1.008071012,0.779105554,0.699314301,0.742160728,0.886198719,1.056436161,0.890902319,0.791351375,1.005422347,1.048929554,0.800371369,0.845990883,0.927207483,1.309904008,1.077814138,1.055422082,0.988979393,1.032214772,0.982535233,1.015169021,1.271771495,1.302078459,1.125233433,1.245279363,1.070719374,1.042215179,0.981776395,0.91919572,0.995524454,0.941735026,0.837388782,1.064714507,1.081461574,1.023823801,1.043274199,0.958398884,0.995390295,1.00103935,1.071309953,1.046296883,1.090250313,1.01984118,1.379220329,1.352216115,1.500601779,1.309144166,1.380390696,1.523805317,1.61329383,1.391649955,1.329275658,1.236154842,1.311372369,1.289209049,0.827883611,0.936480218,0.898232196,0.813521726,1.446197789,1.145973965,1.28470293,1.229788939,0.948211772,1.150447811,0.96829331,0.834674667,0.857418234,0.721494463,0.710371392,0.841295441,0.594564529,0.640578893,0.462861975,0.456909634,0.359033147,0.316459936,0.669678325,0.660482983,0.596580672,0.577706297,0.421598803,0.303718732,0.500368514,0.512286728,0.303967048,0.292842881,0.363055509,0.458966144
NaN,0.776127961,0.661117237,0.99238449,0.989456993,1.100874538,1.039269569,0.805192263,0.963638782,0.786830696,0.677639884,0.686859345,0.847946152,1.035983793,0.883252224,0.805002981,1.001893975,0.981137132,0.859617079,0.885205625,0.916842958,1.227938521,1.029195102,1.078063842,1.011266027,1.117393737,1.051434303,1.002182178,1.333970828,1.273931538,1.120791655,1.27072211,1.119319489,1.046684283,1.047309143,0.958277332,1.026092851,0.980417432,0.858283513,1.11376754,1.051352871,0.976794405,0.995650854,1.065157216,0.995589417,1.046631741,1.069190947,1.035834101,1.127464712,1.029246203,1.421865557,1.382911079,1.605786106,1.308036122,1.308909827,1.413731231,1.585244331,1.356282548,1.149458017,1.087535051,1.215263194,1.141418994,0.8006589,0.875676917,0.870678213,0.831994213,1.42931628,1.050466997,1.326170941,1.287557015,0.831327673,1.058556754,0.952519709,0.873059091,0.905307509,0.744330036,0.684028673,0.782082022,0.598766882,0.678301,0.476374127,0.46473865,0.327712419,0.280986098,0.641247834,0.664719822,0.625765732,0.600339562,0.393688605,0.308833823,0.491615773,0.513843331,0.312259367,0.296176263,0.349372842,0.493274325
NaN,0.798729443,0.678063699,1.062646803,0.990429056,1.08595096,1.005060547,0.794730178,0.921882353,0.786834185,0.732400418,0.709078738,0.911839407,1.089937537,0.853572642,0.781143747,1.05072773,1.088668,0.789495032,0.844643262,0.926676249,1.247846062,1.039821807,1.099609251,0.96689622,1.051131559,0.977566679,0.958570297,1.251955843,1.301116175,1.167730967,1.250720411,1.176727056,1.11036865,1.090800736,0.969778069,1.019770769,1.021730982,0.932810715,1.092634976,1.050455731,1.002549172,1.010916514,1.06852529,1.017671678,1.024735798,1.035333998,0.968561907,1.041161694,1.068363519,1.468233584,1.434467027,1.609104925,1.352265589,1.309485391,1.399903304,1.417587048,1.236770071,1.141286962,1.174316769,1.261655394,1.14365023,0.891998305,0.989434935,0.9336275,0.873624922,1.363417737,0.996917237,1.310178138,1.203492057,0.907569195,1.123622918,0.969907671,0.80217359,0.886981166,0.717640277,0.671240042,0.821339729,0.624735358,0.646456491,0.4782787,0.45377378,0.313292403,0.288792978,0.669624543,0.637497501,0.632179812,0.573745239,0.391276657,0.313785346,0.497491776,0.47979752,0.318315114,0.294078764,0.362356029,0.485777059
NaN,0.791853503,0.678456367,1.061946562,1.01490665,1.122016602,1.102013278,0.821586857,0.991308697,0.819882942,0.713300737,0.689702322,0.953391643,1.026436139,0.898951584,0.853429024,1.030569924,1.033570901,0.816012898,0.863046531,0.922661375,1.303673059,1.094252356,1.085662509,1.014949178,1.056384541,0.99894528,0.986051335,1.192417884,1.261537153,1.100624545,1.163921615,1.0689749,1.049326213,0.998910313,0.89681292,0.959197486,0.948343069,0.821265396,0.971544765,1.04249891,0.984869716,0.974366583,1.08120458,1.024053742,1.077864125,1.123326243,1.054546955,1.146827248,1.042327813,1.456639253,1.409718703,1.592485651,1.345160218,1.262124139,1.35859463,1.496605634,1.344763473,1.131872165,1.128077705,1.219652875,1.138544527,0.799907192,0.873161873,0.943623726,0.838334118,1.297244161,1.072444818,1.323648629,1.250604026,0.882634577,0.972486228,0.957052392,0.864191429,0.868969989,0.722811623,0.691879597,0.750189123,0.581040732,0.672750336,0.466890481,0.438495343,0.344739278,0.274558139,0.658643989,0.678020514,0.603063349,0.580112489,0.407982203,0.286949408,0.489568708,0.504433379,0.308672892,0.283222273,0.366496907,0.47444184
NaN,0.797436366,0.678851287,1.053171785,1.036305266,1.085705143,1.027830733,0.79363601,0.938246337,0.770882596,0.728551621,0.746195465,0.882000227,1.045393555,0.845741827,0.758130452,0.96047443,0.978351148,0.791425302,0.828984859,0.898410629,1.2113767,1.039069339,1.079648262,0.989008732,1.071675654,1.034455037,1.00692251,1.211151598,1.267141864,1.128268286,1.221918083,1.074246515,1.034880803,0.995404869,0.911793256,0.97730244,0.940810453,0.819614563,1.058089865,1.057678566,1.011010027,1.00791401,1.046274761,1.007299437,1.020962742,1.034347122,0.975828206,1.024726989,0.983966762,1.586948797,1.46265254,1.666269201,1.407084836,1.375521267,1.442071321,1.603144553,1.405553535,1.283369828,1.176734036,1.290991802,1.226876537,0.721780121,0.854246507,0.91569505,0.845033606,1.42368122,1.043189813,1.371046386,1.293805568,0.861505669,1.055612295,0.979792226,0.804837589,0.909928437,0.736078569,0.665197964,0.759974514,0.623777231,0.648303999,0.4811306,0.477975086,0.318911329,0.299392699,0.634961339,0.642418851,0.642478657,0.580221567,0.381912373,0.308033317,0.468570383,0.499447895,0.325124992,0.296886111,0.349263376,0.463172118
NaN,0.822710775,0.694471739,1.034767532,1.014907974,1.082222858,1.047903031,0.793156084,0.933049241,0.792147897,0.703709259,0.740437002,0.93914549,1.033314404,0.865702518,0.804693286,1.125294384,1.044343957,0.82540381,0.857205103,0.919608224,1.226290265,0.989350055,1.016950964,0.950779677,0.976359561,0.928172293,0.948797898,1.162409106,1.180905644,1.055413553,1.181007836,1.038065115,1.022886998,0.984876,0.897881842,0.958441546,0.924117159,0.800872875,1.027901402,1.046559951,1.002807925,0.963592249,0.911329272,0.955462151,0.978924439,1.041065014,1.004406081,1.053647574,0.940666986,1.587512836,1.496336632,1.705849983,1.405968216,1.375521267,1.442071321,1.603144553,1.405553535,1.384946452,1.219837585,1.35121812,1.204258231,0.867662603,0.989434935,0.88115888,0.927345694,1.261644754,0.966202835,1.291852998,1.28592657,0.876801495,1.105554827,0.941950399,0.781941948,0.86365083,0.732354089,0.708764877,0.792059936,0.5599114,0.650047593,0.464163244,0.46529829,0.347195691,0.322469897,0.612312517,0.653998875,0.609936746,0.592777099,0.409145762,0.323134409,0.470419491,0.50173253,0.313782273,0.295828019,0.382382069,0.500284498
NaN,0.84282773,0.73676382,1.107946642,1.158401926,1.069200868,1.031834657,0.816027248,0.965859695,0.807072917,0.689519237,0.726283797,0.897991229,1.026580016,0.892531405,0.863117104,1.086823737,1.096775135,0.874548359,0.882431542,1.005708731,1.37218601,1.09542773,1.138880938,1.014717991,1.092561586,1.041479106,1.052335646,1.271771495,1.302078459,1.125233433,1.245279363,1.070719374,1.042215179,0.981776395,0.91919572,0.995524454,0.941735026,0.837388782,1.063371273,1.046783572,0.972460619,0.959941207,1.062655714,0.986548261,1.009713669,1.05468995,1.010138215,1.037752222,0.97004773,1.433231524,1.342747071,1.55493829,1.337503281,1.277813655,1.28089504,1.33808241,1.224240116,1.242162661,1.076879169,1.230133398,1.185589131,0.704205031,0.889959348,0.866234396,0.916315673,1.304487358,1.115672004,1.344452665,1.176044157,0.918914411,1.045955827,0.997351852,0.802366907,0.883598372,0.736183843,0.693038559,0.819107521,0.635515865,0.630627788,0.477926781,0.45675909,0.359736501,0.296014575,0.677306015,0.618238171,0.62089999,0.56002772,0.393914027,0.299806366,0.507870509,0.496773925,0.309302327,0.29443169,0.36125779,0.480123877
NaN,0.787833457,0.659902111,1.028968368,1.034804906,1.046807665,1.002040513,0.808592783,0.996080878,0.762966477,0.670950297,0.692411381,0.900168886,0.973331186,0.846372049,0.724699831,0.923538445,1.037537542,0.837550886,0.857063689,0.916391706,1.226476748,1.014565082,1.055054372,0.999542502,1.027709355,0.957630707,0.957008776,1.207029153,1.304212364,1.167961445,1.369572014,1.250884214,1.173611182,1.146908259,0.998727141,1.135003949,1.102281177,0.923499504,0.996679234,1.046214014,1.003014963,1.061532696,1.176528729,1.08105619,1.141587779,1.154639826,1.131808779,1.240247908,1.078669599,1.418426195,1.376404284,1.527863258,1.328471034,1.461397767,1.529684634,1.684028156,1.457826832,1.233566641,1.19739065,1.306476348,1.190012457,0.80231878,0.854354493,0.922923448,0.900335213,1.322018794,1.158653458,1.345527245,1.298085048,0.896401639,1.042556775,0.889202292,0.857003466,0.912747286,0.790773813,0.681238215,0.66672563,0.621099377,0.682467423,0.48994748,0.485485863,0.329717663,0.297016077,0.655734071,0.63536188,0.623807998,0.606565919,0.384984518,0.288993031,0.461686383,0.513075949,0.307669411,0.310171927,0.339845287,0.46093788
NaN,0.809919383,0.689079743,1.064900962,1.044833053,1.048618377,0.990721711,0.814544674,0.992757185,0.807740105,0.70102038,0.739427653,0.884548984,0.962283854,0.825728567,0.8033819,1.033560025,0.999846032,0.810989088,0.854861637,0.957212246,1.269495483,1.049451584,1.106547971,0.981746014,1.044744233,0.960299179,0.94029574,1.251955843,1.301116175,1.167730967,1.250720411,1.176727056,1.11036865,1.090800736,0.969778069,1.019770769,1.021730982,0.932810715,1.003264302,1.035379736,0.976627621,0.977269152,1.104197942,1.034598503,1.081847465,1.124398015,1.046694494,1.165220213,1.131730311,1.531890257,1.526312641,1.549796088,1.52112178,1.442263577,1.561531417,1.662633456,1.466077648,1.424128372,1.253816315,1.315658093,1.237450696,0.721780121,0.912170374,0.898232196,0.831994213,1.582991792,1.151096393,1.323374894,1.269466197,0.856289214,1.021121053,0.915295615,0.79638962,0.919804095,0.746505161,0.68490216,0.789367539,0.611217859,0.646320626,0.472163768,0.435129247,0.343153112,0.283418069,0.631893709,0.654524142,0.612558911,0.576084966,0.409481739,0.314808029,0.475982459,0.506411562,0.303493566,0.299137327,0.37402115,0.473276944
NaN,0.805217422,0.682774325,1.012923814,1.008701615,1.099615705,1.054638234,0.795302588,1.015929782,0.776163461,0.733188841,0.744670387,0.885043325,0.966103996,0.872362325,0.78256935,0.991229453,0.992417851,0.883195701,0.924986822,0.930520588,1.272924573,1.051258528,1.071281449,1.003836002,1.027642509,0.957380599,0.969866282,1.206744079,1.22002207,1.091125297,1.246067556,1.113758152,1.045241244,1.044646626,0.921342467,1.002775055,0.965584965,0.866092506,1.012684922,1.018696898,0.975083431,0.941932834,1.066156292,0.97960563,1.023729952,1.046196324,0.991648712,1.036733382,0.949457723,1.261701327,1.188672433,1.385449221,1.238385318,1.277813655,1.28089504,1.33808241,1.224240116,1.216012283,1.086648182,1.210740819,1.219527688,0.744650035,0.833445907,0.944889211,0.87080711,1.469809909,1.062460732,1.351797535,1.308946054,0.892585227,1.135621042,0.924149092,0.833278371,0.918691991,0.756951076,0.705443443,0.791680944,0.649203114,0.660645198,0.488222347,0.467415572,0.350705346,0.306546659,0.651415794,0.604052841,0.606933046,0.579877243,0.415073412,0.304851782,0.481861461,0.490232571,0.319347457,0.316693378,0.370695408,0.503528777
NaN,0.759699342,0.663122422,1.047063509,0.993169706,1.04624254,1.003440539,0.777216881,0.942778619,0.732615954,0.660001386,0.683118445,0.893431606,1.059910018,0.907598844,0.809592292,1.096090012,1.078976332,0.772445064,0.839511071,0.944039562,1.277857589,1.060837647,1.039456719,0.982084874,1.096839331,1.063228208,1.077572649,1.262926169,1.193908695,1.073278407,1.304793378,1.141232105,1.070202304,1.074350133,0.96325151,1.029072466,0.995497525,0.889946416,1.070066188,1.048084889,0.978343336,1.013283278,1.1265695,1.035733733,1.134068145,1.180594469,1.107193686,1.195107284,1.091504248,1.586948797,1.46265254,1.666269201,1.407084836,1.246132551,1.404643837,1.54126139,1.34916174,1.384946452,1.219837585,1.35121812,1.204258231,0.781163139,0.842328581,0.897233876,0.884162862,1.47233454,0.929771083,1.31623344,1.259063048,0.863253925,1.01696825,0.932025727,0.734633982,0.896084991,0.736316,0.655965949,0.781448244,0.619054746,0.631999354,0.476138994,0.468012806,0.339122055,0.296317419,0.644440496,0.622636457,0.624954101,0.596833655,0.372227563,0.296357865,0.48184315,0.482384579,0.312529357,0.295115366,0.328714843,0.468514049
NaN,0.864454568,0.759849624,1.14435276,1.150748748,1.071837557,1.015004961,0.779307609,0.976079788,0.778152111,0.700669462,0.70783902,0.867357905,1.004962936,0.896816793,0.821673356,1.040399458,1.049839192,0.773375058,0.831738137,0.979343387,1.36990507,1.085430683,1.118951666,1.020839643,1.081292435,1.026381296,1.046267836,1.243738452,1.314731136,1.199281698,1.358561873,1.253808882,1.160228725,1.151035455,0.995861222,1.102695692,1.087519509,0.889076267,0.996679234,1.046214014,1.003014963,1.061532696,1.176528729,1.08105619,1.141587779,1.154639826,1.131808779,1.240247908,1.078669599,1.432722301,1.312520439,1.518859107,1.338565526,1.319372859,1.37267211,1.535046978,1.386836592,1.158646439,1.055949675,1.176781431,1.167132638,0.783875671,0.936839385,0.927738014,0.89106674,1.259542274,1.099163229,1.33068836,1.287220199,0.922360981,1.012827927,0.893359439,0.818268119,0.885958489,0.780374772,0.721244187,0.781497691,0.605100638,0.584150695,0.479553645,0.473191254,0.355008326,0.301385096,0.630828253,0.637578191,0.605873391,0.581084382,0.41138733,0.296712529,0.46463089,0.493629141,0.312090109,0.311340257,0.35690418,0.483050761
NaN,0.847448534,0.731997812,1.108566142,1.149530045,1.059914176,1.023378073,0.80142531,0.979200087,0.792681831,0.689709894,0.699396387,0.852262269,0.998254077,0.885612212,0.821122695,1.011005944,0.993742677,0.810800055,0.899287609,0.953011533,1.283899333,1.085903031,1.134232194,1.009192154,1.083815019,0.991375574,0.983549092,1.162409106,1.180905644,1.055413553,1.181007836,1.038065115,1.022886998,0.984876,0.897881842,0.958441546,0.924117159,0.800872875,1.046432416,1.065455619,0.96655938,0.914577796,0.967638436,0.953116025,0.950288857,0.962307269,0.900228979,1.009417269,0.857459678,1.397518139,1.32463823,1.519911463,1.301776542,1.375521267,1.442071321,1.603144553,1.405553535,1.233566641,1.19739065,1.306476348,1.190012457,0.686206493,0.872403905,0.957015283,0.945744948,1.272775847,1.110259859,1.305888386,1.262666183,0.855383037,0.994818639,0.960317807,0.852560974,0.872966748,0.739975052,0.648893038,0.730874296,0.617074018,0.637621917,0.477475454,0.457988093,0.326747685,0.283706875,0.633479635,0.643574606,0.622105226,0.582530926,0.383634256,0.292972647,0.471362999,0.514002573,0.310112129,0.303765784,0.33213365,0.458590795
NaN,0.760266584,0.646106197,1.043273519,1.020333329,1.095795538,0.999466593,0.809785991,0.939119189,0.783083663,0.733612919,0.771071735,0.904742518,0.961325473,0.80461448,0.737947601,0.971565149,1.067577833,0.791064141,0.842693226,0.961076138,1.296484799,1.067873491,1.083394155,1.011772179,1.077193662,1.004286518,1.002459355,1.231348611,1.252922177,1.091413731,1.167388855,1.09170818,1.060131207,1.002601873,0.897668574,0.952055025,0.963552718,0.891706938,1.044237475,1.038608102,0.975081407,0.96026342,1.044005192,0.994498189,0.998437264,1.018297315,0.979234133,1.099269237,1.067177821,1.351894389,1.358274478,1.427417566,1.305911946,1.262124139,1.35859463,1.496605634,1.344763473,1.270772317,1.149225263,1.261421278,1.152174172,0.686206493,0.854354493,0.90904454,0.85520558,1.482873788,1.091852636,1.32241856,1.28208095,0.925867714,0.990116411,0.984153039,0.787866006,0.893835347,0.761227395,0.70832349,0.744389819,0.608847548,0.651470441,0.473452249,0.477258269,0.362090114,0.273977757,0.620614827,0.63030709,0.622598465,0.605306234,0.411510839,0.290883547,0.481113004,0.47757399,0.317416133,0.289125045,0.374720644,0.455978929
NaN,0.771695118,0.665989383,1.009208656,0.99851978,1.080871639,1.03629856,0.787939125,0.965097414,0.769478911,0.684839589,0.673826427,0.906190928,1.057979637,0.946628534,0.815937953,1.099462253,1.069075472,0.789396163,0.857990258,1.026531961,1.388683505,1.104564378,1.13118445,1.032723435,1.114397308,1.05155253,1.06463256,1.20403945,1.220287549,1.077531887,1.278668447,1.091680558,1.065632782,1.007125363,0.923967034,0.998415303,0.956220133,0.868280859,1.063371273,1.046783572,0.972460619,0.959941207,1.062655714,0.986548261,1.009713669,1.05468995,1.010138215,1.037752222,0.97004773,1.282307602,1.247959349,1.418903901,1.245474825,1.143402149,1.323333698,1.438834992,1.290810617,1.270772317,1.149225263,1.261421278,1.152174172,0.867662603,0.949850333,0.927658083,0.976282199,1.300299369,1.129854943,1.341899605,1.275351046,0.891185748,0.940869286,0.87240689,0.830130329,0.90793884,0.744553075,0.68771094,0.658928233,0.601012266,0.649449659,0.484446101,0.46725595,0.365305253,0.281968133,0.657743077,0.626414537,0.606769846,0.558994253,0.388216584,0.263462152,0.479138735,0.483231245,0.318278823,0.291763149,0.36443428,0.465131304
NaN,0.848266535,0.758835727,1.159266795,1.17179491,1.053985891,0.988744523,0.784218982,0.927144599,0.779177665,0.722039997,0.744601766,0.849860309,0.985184666,0.80711746,0.763179006,1.043875787,0.983530462,0.783591467,0.833129265,0.884562226,1.197362619,1.026658968,1.033872401,0.95757196,1.026625874,0.964579015,1.024575841,1.227799277,1.260056945,1.102135937,1.150168904,1.018133392,1.000408746,0.96008704,0.893245229,0.955666438,0.910118358,0.77237907,1.027901402,1.046559951,1.002807925,0.963592249,0.911329272,0.955462151,0.978924439,1.041065014,1.004406081,1.053647574,0.940666986,1.468233584,1.434467027,1.609104925,1.352265589,1.294070886,1.463962872,1.577994566,1.329905219,1.187364511,1.154058211,1.246702073,1.179078105,0.738719645,0.882871716,0.91692308,0.831994213,1.543657656,0.943343918,1.309650664,1.344348845,0.896862818,1.083565488,1.047513458,0.814595945,0.857569448,0.76624014,0.700328496,0.81364866,0.65557191,0.62782386,0.455403583,0.494746227,0.340006015,0.276766826,0.714788687,0.640204209,0.58774428,0.591981162,0.403480407,0.285396534,0.519812255,0.494508509,0.31760203,0.312229966,0.370859046,0.486784042
NaN,0.816755703,0.711321367,1.073128288,1.103103447,1.061730623,1.023361486,0.776739622,0.933840193,0.756119108,0.651972112,0.672577667,0.876587975,1.035070511,0.877915669,0.798573819,0.966519381,1.000910086,0.81380251,0.852856451,0.999620722,1.386375142,1.094483948,1.111389859,1.038953711,1.102902934,1.03630869,1.058493847,1.235480076,1.335412091,1.143747413,1.281145861,1.145761328,1.119607458,1.068061381,0.979530226,1.077241771,1.020254409,0.911737939,1.063371273,1.046783572,0.972460619,0.959941207,1.062655714,0.986548261,1.009713669,1.05468995,1.010138215,1.037752222,0.97004773,1.552213504,1.49518413,1.569738802,1.512561185,1.479446609,1.469708687,1.621167194,1.453017891,1.375876218,1.200057542,1.349521747,1.246277792,0.715634749,0.928125632,0.927738014,0.89106674,1.236088418,1.053460522,1.306986761,1.279136851,0.897782513,1.025592563,0.891627182,0.790517577,0.881516197,0.732699741,0.699853938,0.763307472,0.60365232,0.657551043,0.480547201,0.468090154,0.346700844,0.30538647,0.622754381,0.652135894,0.619413926,0.578556818,0.39817438,0.30810409,0.455125524,0.49086682,0.310333908,0.288214107,0.370284183,0.499190488
